,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327
0,"{'key': '1995 Apr', 'value': '3094'}","{'key': '1995 Aug', 'value': '3627'}","{'key': '1995 Dec', 'value': '3025'}","{'key': '1995 Feb', 'value': '2176'}","{'key': '1995 Jan', 'value': '3021'}","{'key': '1995 Jul', 'value': '3373'}","{'key': '1995 Jun', 'value': '3238'}","{'key': '1995 Mar', 'value': '2854'}","{'key': '1995 May', 'value': '3529'}","{'key': '1995 Nov', 'value': '3175'}","{'key': '1995 Oct', 'value': '3017'}","{'key': '1995 Sep', 'value': '3300'}","{'key': '1996 Apr', 'value': '3428'}","{'key': '1996 Aug', 'value': '3804'}","{'key': '1996 Dec', 'value': '3729'}","{'key': '1996 Feb', 'value': '2941'}","{'key': '1996 Jan', 'value': '3895'}","{'key': '1996 Jul', 'value': '3574'}","{'key': '1996 Jun', 'value': '3276'}","{'key': '1996 Mar', 'value': '3288'}","{'key': '1996 May', 'value': '3573'}","{'key': '1996 Nov', 'value': '3719'}","{'key': '1996 Oct', 'value': '3766'}","{'key': '1996 Sep', 'value': '3510'}","{'key': '1997 Apr', 'value': '3588'}","{'key': '1997 Aug', 'value': '3890'}","{'key': '1997 Dec', 'value': '4044'}","{'key': '1997 Feb', 'value': '3378'}","{'key': '1997 Jan', 'value': '4118'}","{'key': '1997 Jul', 'value': '3927'}","{'key': '1997 Jun', 'value': '3567'}","{'key': '1997 Mar', 'value': '3687'}","{'key': '1997 May', 'value': '3870'}","{'key': '1997 Nov', 'value': '3843'}","{'key': '1997 Oct', 'value': '3934'}","{'key': '1997 Sep', 'value': '3670'}","{'key': '1998 Apr', 'value': '3817'}","{'key': '1998 Aug', 'value': '4104'}","{'key': '1998 Dec', 'value': '4258'}","{'key': '1998 Feb', 'value': '3344'}","{'key': '1998 Jan', 'value': '4010'}","{'key': '1998 Jul', 'value': '4014'}","{'key': '1998 Jun', 'value': '3717'}","{'key': '1998 Mar', 'value': '3882'}","{'key': '1998 May', 'value': '3951'}","{'key': '1998 Nov', 'value': '3814'}","{'key': '1998 Oct', 'value': '4404'}","{'key': '1998 Sep', 'value': '4076'}","{'key': '1999 Apr', 'value': '4422'}","{'key': '1999 Aug', 'value': '4530'}","{'key': '1999 Dec', 'value': '4484'}","{'key': '1999 Feb', 'value': '3737'}","{'key': '1999 Jan', 'value': '4355'}","{'key': '1999 Jul', 'value': '4421'}","{'key': '1999 Jun', 'value': '4278'}","{'key': '1999 Mar', 'value': '4395'}","{'key': '1999 May', 'value': '4405'}","{'key': '1999 Nov', 'value': '4310'}","{'key': '1999 Oct', 'value': '4509'}","{'key': '1999 Sep', 'value': '4369'}","{'key': '2000 Apr', 'value': '4052'}","{'key': '2000 Aug', 'value': '4323'}","{'key': '2000 Dec', 'value': '4283'}","{'key': '2000 Feb', 'value': '3834'}","{'key': '2000 Jan', 'value': '4725'}","{'key': '2000 Jul', 'value': '4006'}","{'key': '2000 Jun', 'value': '4088'}","{'key': '2000 Mar', 'value': '4248'}","{'key': '2000 May', 'value': '4150'}","{'key': '2000 Nov', 'value': '4071'}","{'key': '2000 Oct', 'value': '4293'}","{'key': '2000 Sep', 'value': '4081'}","{'key': '2001 Apr', 'value': '4144'}","{'key': '2001 Aug', 'value': '4551'}","{'key': '2001 Dec', 'value': '4503'}","{'key': '2001 Feb', 'value': '3500'}","{'key': '2001 Jan', 'value': '4231'}","{'key': '2001 Jul', 'value': '4083'}","{'key': '2001 Jun', 'value': '4164'}","{'key': '2001 Mar', 'value': '4008'}","{'key': '2001 May', 'value': '4118'}","{'key': '2001 Nov', 'value': '4341'}","{'key': '2001 Oct', 'value': '4380'}","{'key': '2001 Sep', 'value': '4190'}","{'key': '2002 Apr', 'value': '4191'}","{'key': '2002 Aug', 'value': '4497'}","{'key': '2002 Dec', 'value': '4540'}","{'key': '2002 Feb', 'value': '4144'}","{'key': '2002 Jan', 'value': '4490'}","{'key': '2002 Jul', 'value': '4386'}","{'key': '2002 Jun', 'value': '4026'}","{'key': '2002 Mar', 'value': '4332'}","{'key': '2002 May', 'value': '4341'}","{'key': '2002 Nov', 'value': '4369'}","{'key': '2002 Oct', 'value': '4317'}","{'key': '2002 Sep', 'value': '4088'}","{'key': '2003 Apr', 'value': '4182'}","{'key': '2003 Aug', 'value': '4117'}","{'key': '2003 Dec', 'value': '4333'}","{'key': '2003 Feb', 'value': '3661'}","{'key': '2003 Jan', 'value': '5045'}","{'key': '2003 Jul', 'value': '4168'}","{'key': '2003 Jun', 'value': '3759'}","{'key': '2003 Mar', 'value': '4138'}","{'key': '2003 May', 'value': '4142'}","{'key': '2003 Nov', 'value': '3909'}","{'key': '2003 Oct', 'value': '4044'}","{'key': '2003 Sep', 'value': '3817'}","{'key': '2004 Apr', 'value': '3609'}","{'key': '2004 Aug', 'value': '2167'}","{'key': '2004 Dec', 'value': '3379'}","{'key': '2004 Feb', 'value': '3127'}","{'key': '2004 Jan', 'value': '4286'}","{'key': '2004 Jul', 'value': '4010'}","{'key': '2004 Jun', 'value': '3738'}","{'key': '2004 Mar', 'value': '3520'}","{'key': '2004 May', 'value': '3651'}","{'key': '2004 Nov', 'value': '3250'}","{'key': '2004 Oct', 'value': '3745'}","{'key': '2004 Sep', 'value': '172'}","{'key': '2005 Apr', 'value': '3557'}","{'key': '2005 Aug', 'value': '4037'}","{'key': '2005 Dec', 'value': '3791'}","{'key': '2005 Feb', 'value': '3365'}","{'key': '2005 Jan', 'value': '3993'}","{'key': '2005 Jul', 'value': '3754'}","{'key': '2005 Jun', 'value': '3561'}","{'key': '2005 Mar', 'value': '3411'}","{'key': '2005 May', 'value': '3546'}","{'key': '2005 Nov', 'value': '3625'}","{'key': '2005 Oct', 'value': '3925'}","{'key': '2005 Sep', 'value': '3769'}","{'key': '2006 Apr', 'value': '3091'}","{'key': '2006 Aug', 'value': '3833'}","{'key': '2006 Dec', 'value': '4115'}","{'key': '2006 Feb', 'value': '3263'}","{'key': '2006 Jan', 'value': '4045'}","{'key': '2006 Jul', 'value': '3694'}","{'key': '2006 Jun', 'value': '3042'}","{'key': '2006 Mar', 'value': '3575'}","{'key': '2006 May', 'value': '3186'}","{'key': '2006 Nov', 'value': '3842'}","{'key': '2006 Oct', 'value': '3877'}","{'key': '2006 Sep', 'value': '3763'}","{'key': '2007 Apr', 'value': '3838'}","{'key': '2007 Aug', 'value': '4216'}","{'key': '2007 Dec', 'value': '3909'}","{'key': '2007 Feb', 'value': '3874'}","{'key': '2007 Jan', 'value': '4352'}","{'key': '2007 Jul', 'value': '3942'}","{'key': '2007 Jun', 'value': '4015'}","{'key': '2007 Mar', 'value': '4183'}","{'key': '2007 May', 'value': '4097'}","{'key': '2007 Nov', 'value': '3781'}","{'key': '2007 Oct', 'value': '3966'}","{'key': '2007 Sep', 'value': '3737'}","{'key': '2008 Apr', 'value': '3822'}","{'key': '2008 Aug', 'value': '4026'}","{'key': '2008 Dec', 'value': '4459'}","{'key': '2008 Feb', 'value': '3589'}","{'key': '2008 Jan', 'value': '4276'}","{'key': '2008 Jul', 'value': '4103'}","{'key': '2008 Jun', 'value': '3767'}","{'key': '2008 Mar', 'value': '3781'}","{'key': '2008 May', 'value': '4028'}","{'key': '2008 Nov', 'value': '3805'}","{'key': '2008 Oct', 'value': '4034'}","{'key': '2008 Sep', 'value': '4018'}","{'key': '2009 Apr', 'value': '3897'}","{'key': '2009 Aug', 'value': '4144'}","{'key': '2009 Dec', 'value': '4406'}","{'key': '2009 Feb', 'value': '3740'}","{'key': '2009 Jan', 'value': '4533'}","{'key': '2009 Jul', 'value': '4172'}","{'key': '2009 Jun', 'value': '3889'}","{'key': '2009 Mar', 'value': '3870'}","{'key': '2009 May', 'value': '4005'}","{'key': '2009 Nov', 'value': '3924'}","{'key': '2009 Oct', 'value': '4152'}","{'key': '2009 Sep', 'value': '4191'}","{'key': '2010 Apr', 'value': '4184'}","{'key': '2010 Aug', 'value': '4525'}","{'key': '2010 Dec', 'value': '4700'}","{'key': '2010 Feb', 'value': '3911'}","{'key': '2010 Jan', 'value': '4277'}","{'key': '2010 Jul', 'value': '4303'}","{'key': '2010 Jun', 'value': '3929'}","{'key': '2010 Mar', 'value': '4153'}","{'key': '2010 May', 'value': '4031'}","{'key': '2010 Nov', 'value': '4343'}","{'key': '2010 Oct', 'value': '4201'}","{'key': '2010 Sep', 'value': '4419'}","{'key': '2011 Apr', 'value': '4318'}","{'key': '2011 Aug', 'value': '4711'}","{'key': '2011 Dec', 'value': '4691'}","{'key': '2011 Feb', 'value': '3197'}","{'key': '2011 Jan', 'value': '5195'}","{'key': '2011 Jul', 'value': '4372'}","{'key': '2011 Jun', 'value': '4192'}","{'key': '2011 Mar', 'value': '4233'}","{'key': '2011 May', 'value': '4199'}","{'key': '2011 Nov', 'value': '4401'}","{'key': '2011 Oct', 'value': '4393'}","{'key': '2011 Sep', 'value': '4240'}","{'key': '2012 Apr', 'value': '4183'}","{'key': '2012 Aug', 'value': '4609'}","{'key': '2012 Dec', 'value': '4606'}","{'key': '2012 Feb', 'value': '4073'}","{'key': '2012 Jan', 'value': '4419'}","{'key': '2012 Jul', 'value': '4264'}","{'key': '2012 Jun', 'value': '4124'}","{'key': '2012 Mar', 'value': '4419'}","{'key': '2012 May', 'value': '4225'}","{'key': '2012 Nov', 'value': '4472'}","{'key': '2012 Oct', 'value': '4543'}","{'key': '2012 Sep', 'value': '4140'}","{'key': '2013 Apr', 'value': '4379'}","{'key': '2013 Aug', 'value': '4746'}","{'key': '2013 Dec', 'value': '4457'}","{'key': '2013 Feb', 'value': '4146'}","{'key': '2013 Jan', 'value': '4926'}","{'key': '2013 Jul', 'value': '4506'}","{'key': '2013 Jun', 'value': '4094'}","{'key': '2013 Mar', 'value': '4335'}","{'key': '2013 May', 'value': '4326'}","{'key': '2013 Nov', 'value': '4503'}","{'key': '2013 Oct', 'value': '4554'}","{'key': '2013 Sep', 'value': '4141'}","{'key': '2014 Apr', 'value': '4306'}","{'key': '2014 Aug', 'value': '4482'}","{'key': '2014 Dec', 'value': '4688'}","{'key': '2014 Feb', 'value': '3588'}","{'key': '2014 Jan', 'value': '5095'}","{'key': '2014 Jul', 'value': '4441'}","{'key': '2014 Jun', 'value': '3985'}","{'key': '2014 Mar', 'value': '4147'}","{'key': '2014 May', 'value': '4432'}","{'key': '2014 Nov', 'value': '4237'}","{'key': '2014 Oct', 'value': '4648'}","{'key': '2014 Sep', 'value': '4272'}","{'key': '2015 Apr', 'value': '4343'}","{'key': '2015 Aug', 'value': '4571'}","{'key': '2015 Dec', 'value': '4844'}","{'key': '2015 Feb', 'value': '4115'}","{'key': '2015 Jan', 'value': '4764'}","{'key': '2015 Jul', 'value': '4559'}","{'key': '2015 Jun', 'value': '4212'}","{'key': '2015 Mar', 'value': '4188'}","{'key': '2015 May', 'value': '4353'}","{'key': '2015 Nov', 'value': '4511'}","{'key': '2015 Oct', 'value': '4755'}","{'key': '2015 Sep', 'value': '4495'}","{'key': '2016 Apr', 'value': '4402'}","{'key': '2016 Aug', 'value': '4762'}","{'key': '2016 Dec', 'value': '4711'}","{'key': '2016 Feb', 'value': '4189'}","{'key': '2016 Jan', 'value': '4867'}","{'key': '2016 Jul', 'value': '4534'}","{'key': '2016 Jun', 'value': '4464'}","{'key': '2016 Mar', 'value': '4527'}","{'key': '2016 May', 'value': '4350'}","{'key': '2016 Nov', 'value': '4559'}","{'key': '2016 Oct', 'value': '4487'}","{'key': '2016 Sep', 'value': '4569'}","{'key': '2017 Apr', 'value': '4194'}","{'key': '2017 Aug', 'value': '4504'}","{'key': '2017 Dec', 'value': '4603'}","{'key': '2017 Feb', 'value': '4149'}","{'key': '2017 Jan', 'value': '4444'}","{'key': '2017 Jul', 'value': '4448'}","{'key': '2017 Jun', 'value': '4366'}","{'key': '2017 Mar', 'value': '4477'}","{'key': '2017 May', 'value': '4521'}","{'key': '2017 Nov', 'value': '4730'}","{'key': '2017 Oct', 'value': '4501'}","{'key': '2017 Sep', 'value': '4635'}","{'key': '2018 Apr', 'value': '4392'}","{'key': '2018 Aug', 'value': '5079'}","{'key': '2018 Dec', 'value': '4740'}","{'key': '2018 Feb', 'value': '4338'}","{'key': '2018 Jan', 'value': '5143'}","{'key': '2018 Jul', 'value': '4764'}","{'key': '2018 Jun', 'value': '4718'}","{'key': '2018 Mar', 'value': '4785'}","{'key': '2018 May', 'value': '4841'}","{'key': '2018 Nov', 'value': '4690'}","{'key': '2018 Oct', 'value': '4813'}","{'key': '2018 Sep', 'value': '4629'}","{'key': '2019 Apr', 'value': '4759'}","{'key': '2019 Aug', 'value': '5028'}","{'key': '2019 Dec', 'value': '4826'}","{'key': '2019 Feb', 'value': '3876'}","{'key': '2019 Jan', 'value': '5379'}","{'key': '2019 Jul', 'value': '4867'}","{'key': '2019 Jun', 'value': '4397'}","{'key': '2019 Mar', 'value': '4491'}","{'key': '2019 May', 'value': '4975'}","{'key': '2019 Nov', 'value': '4724'}","{'key': '2019 Oct', 'value': '4830'}","{'key': '2019 Sep', 'value': '4458'}","{'key': '2020 Apr', 'value': '4757'}","{'key': '2020 Aug', 'value': '4578'}","{'key': '2020 Dec', 'value': '4930'}","{'key': '2020 Feb', 'value': '4390'}","{'key': '2020 Jan', 'value': '5014'}","{'key': '2020 Jul', 'value': '4758'}","{'key': '2020 Jun', 'value': '4486'}","{'key': '2020 Mar', 'value': '4792'}","{'key': '2020 May', 'value': '4602'}","{'key': '2020 Nov', 'value': '4397'}","{'key': '2020 Oct', 'value': '4631'}","{'key': '2020 Sep', 'value': '4617'}","{'key': '2021 Apr', 'value': '4405'}","{'key': '2021 Aug', 'value': '4673'}","{'key': '2021 Dec', 'value': '4695'}","{'key': '2021 Feb', 'value': '4271'}","{'key': '2021 Jan', 'value': '4766'}","{'key': '2021 Jul', 'value': '4847'}","{'key': '2021 Jun', 'value': '4568'}","{'key': '2021 Mar', 'value': '4673'}","{'key': '2021 May', 'value': '4670'}","{'key': '2021 Nov', 'value': '4385'}","{'key': '2021 Oct', 'value': '4332'}","{'key': '2021 Sep', 'value': '4401'}","{'key': '2022 Apr', 'value': '4280'}","{'key': '2022 Feb', 'value': '3490'}","{'key': '2022 Jan', 'value': '4803'}","{'key': '2022 Mar', 'value': '4238'}"
